;;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.Average;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.STD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;Raw.RSD;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.Average;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.STD;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration;ExtCal.StandardConcentration
8;22-unknown;887.061065695146;91.9330420450611;604.200048893136;2.06912642069126;395.976810314014;12197.2255709846;6010.30193068861;1459.88551159685;63.4918167082816;6911.52979842359;676.409942992545;45.5270669016644;3151.10890853849;55.4510345859982;1183.6396815064;10.2861063652588;4.76449370856201;0.823120588990436;4.06737458664284;0.363336848380714;8.96782074434789;50.9454539346333;20.4511351928877;9.61282952513831;2.83507020260448;24.9620429134509;3.45824367584143;1.66699752341236;13.5534778177484;1.04449177863841;16.2598610755837;8.13523450541918;0.53711000209758;0.895347930058687;0.673183425604495;17.5599153704358;2.26473382045688;0.417680673675701;0.340268016960416;0.658464615805635;4.46525292484612;0.361165236083398;0.511264464939946;3.66155264738;0.43011772081323;1.88362901871294;1.37371713111966;79.0895428895799;2.35639673966062;1.96024636770708;2.15911168938085;0.774877205988459;2.35117312330562;0.666636896509923;8.75550585247541;23.3037693129159;23.6909012157799;2.31654372767774;0.176008490124465;0.160377825997363;8.764910225577;1.97364044455627;1.38339069972999;0.815663232956451;0.01265354686961;0.017663745694025;0.015924003166934;0.165499370719098;0.075193962247637;0.002813619107739;0.029793083907381;0.155576202916086;1.04272218471316;0.008368533320592;0.000903905690091;0.006006111426945;0.037697248814734;0.038368498377299;0.025147197003953;0.248553270616972;;;;;;;;;;;;;;;;
9;23-unknown;643.387674371773;941.985311167516;1018.10686788947;5.90640935906409;592.224401007272;44228.9178425313;12632.8250527286;963.261632144831;40.6551418669711;5067.4954568912;1615.34807773403;108.624901150796;6600.25125033333;554.958589549507;1580.97913291968;27.5295406534216;3.04069981318266;7.73578748611244;13.4818785180391;0.290063531564584;7.11537611688163;105.095349175171;52.3945805466842;6.62258598119046;1.91664160668523;20.6591591694495;4.39278455199805;2.4781910410286;27.6116055975666;1.66673180005562;11.5514635670904;6.37194259821898;0.472607719156527;0.82122166815155;1.32421054638272;4.91099607106383;1.20146621867988;0.237616822435816;0.414749514285147;0.687516844872601;4.71438917359267;0.407679875496592;0.271940432687432;2.28142075599066;0.418341735038831;0.30033444502744;0.730652500501864;23.1458369699569;1.70924871794222;20.2019321051641;3.77958046011152;2.52275363086015;3.99668258947998;2.43568544684071;18.4031554911146;15.266296346161;15.291706211636;1.69833059163888;0.421425413335128;0.387716270102187;18.3582543698714;20.3226166682226;1.99790846317733;1.34249647742368;0.008075493421981;0.166006032075502;0.052782322268244;0.13212348859314;0.059661464960415;0.005804213325069;0.076328092295387;0.107181426419893;0.704929536347515;0.006925990091553;0.001148173270574;0.008928802425099;0.076798116350084;0.061225945168728;0.017865277486346;0.194679965514939;;;;;;;;;;;;;;;;
10;24-unknown;692.463467917319;1106.23847559585;2494.7874419884;7.30526947305269;1280.99711394825;57157.8619732845;36749.2127608068;1720.44920045265;76.2303539427574;5458.77926240357;4718.62615570874;326.647533912808;19184.8518614669;653.350054815512;2167.38974427838;62.6936435429989;1.63186953790819;7.14744278438927;7.08827860097017;0.341186321683065;12.4685566933374;146.658519622453;143.184100866246;6.93194037113412;1.57431546005083;25.234463140316;20.6066955076482;2.44302773139066;48.5956930366954;3.94394687033894;9.1023586275466;13.8004436597418;0.235661462808466;0.646103253689443;0.284123548229851;4.67041391069304;0.973347758365136;0.256585034078079;0.389624947337518;0.402914562621805;2.06520812068249;0.462273008804627;0.436709644452709;0.747909436855806;0.253302414778093;0.603649887417949;0.419968704363192;22.0125085731804;1.83958425656947;23.7267207748981;9.56086901311113;3.15993224244588;9.77194849304202;3.14972608128242;53.5357559923951;27.5207908697675;28.3760604626229;1.82950861963917;1.23255122619109;1.17324126793419;53.3606963155635;23.9369416946169;2.90484014608014;2.41685429411525;0.004333920652749;0.153380456514339;0.027751014441549;0.155409840174923;0.104547159004214;0.008099667021648;0.208589689080204;0.112188087697644;0.579023988338564;0.008459862293714;0.005386118234899;0.008802110721626;0.135162646549048;0.144877463076372;0.014077537596654;0.421640630679927;;;;;;;;;;;;;;;;
11;25-unknown;701.623372967033;1206.88423615146;2393.47745334547;6.47401926474019;1228.24690615146;49497.5052081973;21036.8313684843;1854.52788840277;80.827011975062;5512.84618214967;2978.43671256922;205.6994044401;11084.8583928565;713.827521930316;1737.10691995345;31.3899720064125;7.55838355462433;12.449913426185;15.6226242006823;0.415867140586112;13.771362435403;388.855044158523;171.756563932641;16.1086278752213;1.4061331837519;40.9698209473472;18.1836625726834;2.48798643541545;95.6411235645513;4.78179035276006;6.12213517513073;13.8854824302535;1.07727077600926;1.03157478184367;0.65271658100835;6.42363149660478;1.12122101561432;0.78560534015384;0.81645643739842;0.868610710896077;1.73968225397932;0.743170035833858;0.610510288701015;1.20952534704103;0.862808708735388;0.669880357068504;0.352432835584743;44.2354087713646;1.86391114101039;25.8865271792244;9.16423463739094;2.78129906224698;9.32964514569574;2.72665935988001;30.646058535951;29.6907506208092;30.0666843143427;1.84763457275153;0.777705562630348;0.737471008955885;30.8316101803475;26.1585289261417;2.239372778283;1.46044302686106;0.0200735621489;0.267168757061548;0.061163463543419;0.189426837317732;0.115471008686123;0.021475713687796;0.250213871876969;0.260705669693928;0.517167533986045;0.013735146315045;0.004752792922315;0.008964094757176;0.266013438061649;0.175654915761088;0.009468379749133;0.424238793587939;;;;;;;;;;;;;;;;
12;26-unknown;725.532396765614;1314.78162342118;1373.90012659323;9.28740459287405;761.522945276525;74398.0155413317;27955.0556952352;1438.86985683837;63.100350403725;5619.25626843428;19288.9128312381;1355.5914054907;14874.826898561;766.584389518429;2197.16554970579;62.761988885749;5.40491904911074;6.62221141696355;11.367134053393;0.237450668759637;14.9869819275374;273.398966198762;44.0286215612896;11.0496957464449;0.790369112002127;8.79166041104869;72.7895926124273;5.21482682886129;58.1776785080421;5.33689438048649;30.7801572370924;7.7420261139971;0.744959022258081;0.503673864845476;0.827362472232928;2.55669564500104;1.96802762418345;0.367481530534743;0.157497885324528;0.767942680425897;1.25255899047348;0.156455943474853;0.377364931083858;0.384690166058822;0.39111499518472;0.696191372203541;1.40090296069015;12.3355334199026;1.92740874888804;28.2019497737653;5.17253133239724;4.06279171423534;5.4162279516446;4.10186649329947;40.724483812244;22.9636472124919;23.5469222060348;1.883308590131;5.0408904488708;4.88047625657299;41.3729182993799;28.0965066391717;2.95089084980719;2.41894242795585;0.014354389091018;0.142109260741018;0.044502977242153;0.108158411214501;0.125663813471688;0.015099297305611;0.064140616364972;0.178830770181905;0.290693121615963;0.002947407123317;0.019025532354486;0.01878876876949;0.161813702115898;0.196046180128064;0.047604015449825;0.236539697848187;;;;;;;;;;;;;;;;
13;28-unknown;515.126660969035;510.526632400186;1369.5233254564;7.38809452388094;747.953691533458;57807.6423643133;93114.4888770566;1017.78106300974;45.2926658995938;3959.78999871454;3891.84184999354;272.484515534182;49734.2903015939;297.388754261745;3631.26905738346;142.206453368171;3.68651156331986;4.0498967200143;12.7382874731182;0.609206797796908;6.29927585553789;342.788189976591;661.982492879519;9.03780754125319;1.37758382546203;29.2522682394051;27.1813923251606;2.30877514440654;366.017606004303;3.3598304905683;29.2378761914518;5.58335085636136;0.71565147810151;0.793278247008221;0.930125631038309;8.24579051916208;0.842201318991165;0.592980747798507;0.710933927536847;0.887991324433468;3.04151632080104;0.738732817874211;0.69841975529416;0.847305080760422;0.735946172720539;1.12977725028942;0.805169645361377;3.92622889054558;1.36861299798777;10.943050136768;5.15539590666272;3.19765892459481;5.30245159696803;3.18561219835166;135.64833238265;16.1486511218175;16.9973603384768;1.32697196252697;1.01644874514387;0.978094533141351;138.330015447395;10.8610124609067;5.16884851033012;4.84618425686271;0.009790640874989;0.086908706580731;0.049871120975693;0.277492751210141;0.052818574810224;0.018931530229792;0.964371892792613;0.146269917330076;0.506667247531014;0.009806832810649;0.007104593397766;0.008318405145945;1.0180307187478;0.123420455154876;0.045218752432423;0.170586369136166;;;;;;;;;;;;;;;;
14;28-unknown;767.016411304442;48.3418569428187;699.770893563134;16.0500616605006;440.808796606833;130258.204945848;127.782200314654;1245.86456953031;55.8589418504751;6037.92417472021;680.555874931532;48.2998585875437;66.5666534249111;29.8794608106153;9705.67810411207;463.86919961682;5.7374729922546;0.581785133165717;17.4851635665289;0.377447998124494;4.26860933745032;818.167594634314;2.51113662622847;10.361850162574;1.40694575089281;50.2504779995476;4.54571694891209;1.16652010309494;2.03384221358691;1.01409397751779;41.7015200904972;5.87464715015329;0.748024802037423;1.20348114441256;2.49869832074566;2.3516918882212;0.968358474310934;0.628112136947111;1.96516934287011;0.831699561572765;2.51874758862953;0.832247582868597;0.667941768832635;2.41516256404895;3.05534694767425;3.39395005801951;0.429661066884437;1.26644475533319;2.03758203369333;1.02480189159349;2.53327698956996;7.1431715162545;2.72708325586638;7.18691695674448;0.185888456628797;19.840006076083;20.8835746317463;2.02366714716783;0.177092141775899;0.170368060292976;0.185654153029899;1.03429089009256;14.5634159221056;14.6738453479451;0.015237586165844;0.012484810583335;0.06845541124298;0.171926977533915;0.035791711110208;0.045185817375653;0.003658207894203;0.167698521986456;0.517466391412935;0.016846489727416;0.001188146296452;0.004202915494809;0.005656869550931;0.037251861552729;0.064494790958269;0.179486253520879;;;;;;;;;;;;;;;;
15;29-unknown;292.727883974931;108.678844632891;570.029735819699;3.09219078092191;382.182610719128;20501.6421752344;6252.55197135663;709.937264714064;30.9717630900509;2306.08332453159;2515.19129375092;174.628040183898;3270.87059089532;64.743708212526;1354.77311395858;24.9014483726145;2.22955794258397;1.27331194122174;11.633608810186;0.261281348264577;6.7781433542187;145.612310820815;48.966839918935;2.46259472426134;0.905334172350034;13.3039529185538;11.1594547287241;2.23682939806338;15.7125772651214;1.3661206194407;11.5218746632208;8.84414300644049;0.761648638424518;1.17162815405602;2.04087753307412;8.44971629424102;1.77353525882947;0.710247060095079;0.783149666620213;0.346874977080289;2.92309536824804;0.576906860954648;0.443682146819216;1.28091078369076;0.480379055926528;2.1100438284386;0.850465258315797;35.5165806988435;0.777966117002192;2.31960270298754;2.02533296750363;1.24088143478579;2.23551062813052;1.12527379994137;9.10841417370619;11.1664376013666;11.7302163182294;0.772566241272634;0.656623820211692;0.625522386784018;9.09801188398835;2.3149987398075;1.64806246536394;1.26220119749749;0.005921262079607;0.027324621227731;0.045546241092424;0.11901324875564;0.056833813923774;0.008041886928277;0.071334581509725;0.039855188893448;0.332976596213046;0.004460154710895;0.002916825872659;0.008059188102645;0.043702505190884;0.050183254518792;0.017819515841145;0.270212329907719;;;;;;;;;;;;;;;;
16;30-unknown;572.770489679564;32.7785063494971;781.243237429338;10.5114488551145;471.669254084016;84059.7621433957;302.942154668514;1527.83634422711;65.7256020181968;4502.89600160197;587.947569976514;40.5163267078033;158.937578183067;20.2880568635621;6608.92242459419;301.27533146451;3.54415619934183;1.25787855033897;9.93353306018599;0.312950555678377;11.4724688139058;462.219871349933;2.47925241098473;9.37724420553167;1.6728541180983;24.4700114452103;4.75281873114827;1.92034083873161;3.86404360158917;0.68056940897081;39.3929710730782;4.11490614703505;0.618774232122993;3.83751027861667;1.27150323795084;2.97723520317664;2.43231220067236;0.549870543960668;0.818391357154498;0.613759728976426;2.54520927421122;0.543428305617203;0.808374585396811;4.73967162072904;2.4311705549826;3.35453224302191;0.596057398502404;1.36582909959217;1.52170353245974;0.690820369682698;2.85224585612199;4.62034197657715;2.98584401175535;4.6354661131743;0.441060366063448;24.4035009265807;24.5124743452195;1.5090484334931;0.152886451938759;0.142324371500205;0.442571955288704;0.68195899595551;9.77403151199623;9.7061658441028;0.00941257336563;0.026993428574521;0.038890347702166;0.142548492567724;0.096195097055652;0.025527511515968;0.003611759171861;0.151763436925157;0.615265928557;0.00820357960464;0.001242277958923;0.006918895135203;0.010747338435247;0.025000126183622;0.060924432228044;0.125721438078561;;;;;;;;;;;;;;;;
17;31-unknown;732.432470092552;393.421690018051;1343.26993857897;15.1464853514649;729.632413985323;121956.242113946;9072.60848693794;1342.32390555119;58.7488995546148;5706.69866999478;4647.64955814671;324.65235726487;4814.07810350859;229.535566717218;6560.79716538338;300.723980182651;1.6104442050081;3.40744020470492;17.0550421030212;0.339310616886714;3.66058441383125;741.579991366078;52.3527750388037;16.9496699984778;1.22348721288686;38.7142065800409;29.2261337242703;2.90880387020094;36.4930898574826;1.36794446586458;32.4069593517696;8.47105412896279;0.219876134765653;0.866103799347866;1.26966603012523;2.24019374140746;0.501702548251219;0.608070549331297;0.577042149610857;1.26271087986904;2.08257043478657;0.678399348183497;0.628836863851767;0.895974972954768;0.758049393317605;0.595961874418291;0.493948502519752;2.81688680889955;1.94573397011548;8.4300381317025;5.05261240175708;6.73159390939034;5.14883016634886;6.72841557042459;13.2166546014285;21.4011257437768;21.9464841174516;1.91262368479815;1.21399956921911;1.166052742999;13.3902443544105;8.36848454499672;9.69960188626849;9.68932058115756;0.00427701923337;0.073121919252709;0.066771461215462;0.154555459550313;0.030693504482973;0.040956031843591;0.076267190296005;0.274317285263329;0.449991417643942;0.012978950836295;0.00763904196723;0.010480279615399;0.101500818231931;0.050250251932779;0.050119997171835;0.258813462343873;;;;;;;;;;;;;;;;
18;32-unknown;723.240904999308;311.451491526656;1557.47326747334;12.380595273806;840.058062637901;99944.1586916094;5905.24803642861;1459.92365239792;65.0111348855407;5643.50192899808;4642.229175894;324.304489995289;3102.30131709294;184.254362769894;5064.71617075002;213.76571244761;5.98637988429267;2.57282147732658;12.7970218805398;0.323808715278366;12.8729761051689;444.324002318673;38.4885872151479;9.18794279322413;1.29068058935938;28.1028751679689;17.9038494056688;1.7727673455712;9.28381694351089;1.21832656449173;19.9849290885607;11.7513936784919;0.827715888704939;0.826074540441361;0.821652746650358;2.61545352317153;1.53239123314238;0.444572257283882;0.651769188655877;0.62934406043309;1.98532234767439;0.497968735043175;0.385673535865899;0.546636694915001;0.299255810270887;0.661219927808839;0.394591294256105;5.49732393653726;1.92132300290119;6.67099971132321;5.89123063448291;5.47173527030428;6.0747342731171;5.51273068128636;8.60246400629112;23.3043865922499;24.2496975262242;1.89143695602685;1.21258280544537;1.16479939405664;8.62915821096236;6.70511884341264;7.38579100368912;7.03251187597113;0.015898633323617;0.055211429405896;0.050101069525892;0.147494367418993;0.107938160993771;0.024539157204615;0.056069929496001;0.14869974013734;0.474704747228976;0.009421498394925;0.004679656169245;0.006387194979053;0.02582173830055;0.044754168265044;0.03090831751681;0.359036648685545;;;;;;;;;;;;;;;;
19;33-unknown;751.034950877106;314.022809961772;1140.80190689024;13.1380195313802;629.485131734324;107805.43548287;7223.34199392534;1350.22777694605;58.211130624643;5949.06072149775;3130.25412094795;218.667218281018;3777.27372080678;186.917053712921;4824.80128221201;205.088997586571;4.21569652709219;2.9915182859648;16.6486761139127;0.262244442573139;16.325623828779;491.188308338491;31.6251085569522;7.40060991178545;1.3559812329898;27.0160647727965;21.2381695490891;2.89903662456206;16.7703903919175;1.4003570152692;37.9705515719122;9.1228652172793;0.561318287806557;0.952643626852767;1.45938361545135;1.99607286278398;2.59348839325236;0.455624807912899;0.437818236815427;0.548100849215544;2.32941916509651;0.45412319755235;0.678480683308148;1.32577559972268;0.443981337638818;0.749186330221083;0.786986848803522;4.44824701697049;1.99513845606857;6.72617888621412;4.25993852598358;5.81674084448312;4.30910876965038;5.94689382800471;10.5226549151631;21.529043782553;21.7486958605626;1.99387564445089;0.817387155991536;0.784193414837447;10.5065068139078;6.80293048273437;7.01474312460816;6.76741492572518;0.011196050799268;0.064196448186325;0.065180515223267;0.119451936718961;0.1368881444942;0.027127382388695;0.046071257361351;0.11977314133425;0.498721940780975;0.009057144842802;0.005551171086271;0.010445088701943;0.046644675841458;0.051440898786072;0.058724544834038;0.27872804227613;;;;;;;;;;;;;;;;
20;34-unknown;558.510320123274;170.227310771039;1051.04317500169;11.1485518114855;596.825588750657;87715.1329693998;2008.12429133485;1063.83195163953;46.1437056665622;4420.20021886846;2246.04637514932;154.952534659279;1054.8609168877;101.405274658891;3830.79439916449;155.770833424948;3.37068813038144;1.54766634986682;12.1523879718719;0.281018800097468;13.1151016489223;797.844776950328;16.1527812105717;9.12130008334966;0.32130338218052;37.8367433234722;13.5707079818987;2.50280912365934;6.90228839509285;1.3240547222118;25.0693320782226;9.40448600348382;0.603514028109179;0.90917629072369;1.15622157689691;2.52067537424866;2.19747643132666;0.90958623665162;0.804371585975618;0.857400463418338;0.696310314785471;0.855996141576549;0.604204264526663;1.61521018624362;0.654331607569421;1.30570596713601;0.654416015740504;6.03738568813333;1.48383136074824;3.64040122055831;3.9085279783669;4.91054138473682;4.03526292547615;4.83734518986636;2.9251588767766;16.8939490983574;17.3103677709826;1.48132464439144;0.586275502919016;0.554632492286499;2.93446705945721;3.66172954370065;5.4774306718704;5.26061251025328;0.008951876705008;0.033212126131719;0.047577291057879;0.12800362744283;0.109968350882233;0.04406342737335;0.023531269115656;0.147621179478463;0.118173498601539;0.012684780982969;0.003547072246284;0.009017500185783;0.019197824095287;0.048638000316998;0.038771760078183;0.287332313909382;;;;;;;;;;;;;;;;
21;35-unknown;676.038501794062;113.870960787809;1159.99921530666;12.1591174215912;635.381279414233;98746.0866363004;1986.92132054108;1498.08351286038;67.117283224773;5309.36046082632;1851.26949385262;129.156526102859;1054.13715102667;68.5270161887461;6644.18463766229;297.372068219841;6.99580434963607;2.48780632999824;13.2072677198354;0.318842873432896;11.7638910244403;631.302260390316;16.3630155166193;8.03950262405703;1.04850263287555;40.753796434707;13.9702711476535;1.569657912479;10.1352099976239;1.167813283644;47.7485604152666;2.69773548960063;1.03482336154978;2.18475923342221;1.1385583322437;2.62225342825229;1.85146956726292;0.639318763806323;0.823536158551223;0.536652500013618;1.5621946874163;0.76758390648738;0.754631953588799;1.21531444042475;0.961469765841449;1.70416479309044;0.718651919222802;0.907191958461361;1.79596281610061;2.43102285284275;4.33509708183034;5.37085245224407;4.35854716931163;5.4465634736762;2.89427052353919;23.921974387707;25.024326526803;1.77941591592657;0.48308986802177;0.461690721477433;2.93245399815191;2.45397527261998;9.82856739115882;9.58691066530061;0.018579463767507;0.053387047945113;0.051707205352532;0.145232434162874;0.098638632817715;0.03486560557259;0.023837537117941;0.130113125204341;0.385633115900892;0.013662724024089;0.003651508906297;0.005655401518077;0.02818977816713;0.042898606762475;0.073847030416821;0.082423067061427;;;;;;;;;;;;;;;;
22;36-unknown;723.110398756181;660.841720949295;8813.67996082714;15.5727760557278;4287.95937912254;129496.226037446;8400.62294919795;5586.34641877447;248.427116760586;5642.8582364664;8779.97076026939;616.809417711121;4433.53278581614;385.587039969299;5782.77540729377;256.465177736923;4.60780603745029;2.28573938862857;28.3566042092973;0.230425192207902;14.3464855929828;440.572055418089;36.6411819623086;19.6203739164083;3.28840973985866;30.2294196498754;23.8430633489798;4.56328366606435;15.9416899315837;2.61009676812095;19.9849426943487;11.2660659032574;0.637220270290145;0.345883033133126;0.321733990062377;1.47966676836113;0.334576061117411;0.340219996288302;0.436172200370056;0.351220143642876;1.32369194745667;0.535711130478537;0.271561990352781;0.739820686103975;0.359570814105281;0.676915066525256;0.345594308731788;4.39282478918597;1.92097640429802;14.1687348464172;34.2996931214249;6.92576866379066;34.9849197926861;7.14483433207812;12.2377103363987;90.0873440906877;91.7090193999263;1.89122115788812;2.29409368577382;2.21868049712836;12.3318066811124;14.100899888704;8.49632798785738;8.33709525880845;0.012237415605414;0.049050795014116;0.11101772055239;0.10495831754526;0.120293338460631;0.024331944417749;0.053378641252327;0.317540560320794;1.20945780638168;0.010134423151112;0.006232030663774;0.016441290275634;0.044339752494458;0.095879637983024;0.03090833855907;0.344208581249341;;;;;;;;;;;;;;;;
23;37-unknown;716.608240056834;148.702703828454;1073.1433606366;9.82918374829184;599.188571143073;78222.011331003;3224.44343672522;1468.28979892264;63.3393428111478;5671.47198471633;1854.77508871617;130.349285106894;1689.81016139135;88.4440116731113;6329.46943789188;282.667090599243;5.60810914352943;2.40378764776115;11.4001679161606;0.142606789271229;14.2303857866188;447.476581199389;21.9666282907317;17.2834205725576;1.84303537153834;37.3111352699906;12.3227080076641;1.36895860717806;12.8859257211223;1.49548130173647;48.8364312701237;10.7785145677136;0.782590658333019;1.61650567600586;1.06231546821461;1.45085078194831;2.37494279296273;0.572059671677137;0.681253330126369;1.1771123510658;2.90977975100487;0.657873923569365;0.664377480732375;1.05022333345015;0.762566471402466;1.69087909225981;0.771572273937536;3.81314801976543;1.90370796511257;3.178494194683;3.9950514638595;4.30957127895599;4.05507621276996;4.31305840132733;4.69708488552728;23.4397861960758;23.6348222111101;1.90081392665658;0.484006150227807;0.465988174462883;4.70049641199286;3.18560880440146;9.34183474984193;9.13763409195606;0.014894021534698;0.051584050114156;0.044632306696607;0.064957171258137;0.11931985731123;0.024713268052273;0.032000844630615;0.279718779890924;0.677857594971969;0.012508570705518;0.003220873636885;0.004932291630977;0.035840538838447;0.05493520683689;0.07552951113206;0.329312578071762;;;;;;;;;;;;;;;;
24;38-unknown;651.651181990736;236.766742700516;1219.74853938461;16.4830183648302;668.265736213582;133895.673331071;5131.52841568534;1150.91772308835;49.8043169033897;5158.23907716017;5947.73681439015;413.521411356667;2679.98815725629;140.976657092696;6931.97103959831;304.355679023629;2.99701794137004;0.9450820260084;12.2299902747774;0.361547745125238;10.4961271839378;651.963238302865;26.0100543250406;8.34647003127873;1.12846218644155;29.4139795801177;19.4579278413477;3.85646642905167;10.416021986612;1.49740859685587;27.7674919797075;4.03741017607602;0.459911379614846;0.399161645435916;1.00266488377578;2.19345593824413;1.57065170562376;0.486918824248201;0.50686758832976;0.725201277540674;2.26579191645283;0.570232964004284;0.327148433909693;0.932591716689954;0.388659254273559;1.06216775722755;0.400571378920772;1.32654340113778;1.73119494924397;5.06830330434367;4.56901908866117;7.34038262334287;4.63427888536571;7.38780731617983;7.47531417503882;18.303364881145;18.6567191039208;1.72875242099342;1.55381260111871;1.48624364537652;7.45454867690954;5.11534991080111;10.2736524574397;9.80027873783019;0.007959483065807;0.020280975583629;0.047881108493667;0.164684436961959;0.088008604734094;0.036006671511876;0.037891282005746;0.13508115501478;0.415041770511032;0.009861046592313;0.005085856678172;0.013894661966751;0.028970820462057;0.055006004349162;0.042944683714086;0.123353727961588;;;;;;;;;;;;;;;;
25;40-CB060919;530.361961480317;320.295224363755;1150.05854226244;5.56094390560944;632.496894780409;43037.4234327358;19427.5458483737;994.43201322942;42.0332150263454;4157.81869116013;2494.40519823125;174.498672868654;10280.2763975995;187.568638836726;1464.86034307119;24.3757461704316;4.23712093883234;2.75048106532479;8.74701514392513;0.18494621672735;8.83742565286663;241.468805607587;109.436705243554;8.68329035406831;0.931547683908635;23.8201499687416;12.046031239299;1.01887860945692;67.9373760021564;1.51653728080023;15.639401437147;5.29784213988962;0.798911167574296;0.858733086260788;0.760571294633197;3.32580619165734;1.39722830669941;0.561067058266124;0.563306894744584;0.873190951070582;2.21621801550218;0.572900160831575;0.482921990695044;0.583889030619641;0.660851648094015;0.808523903678983;1.06763771107066;21.734071658147;1.40907492340611;6.86078168240945;4.29617878068407;2.36539465280235;4.33436199484769;2.36988150989891;28.3016616074008;15.7707648296485;15.7985534333087;1.39336114857691;0.65119081092253;0.625056282606029;28.5937692309402;6.82686589637444;1.81832131476278;1.24613958284629;0.011252949772085;0.059023913049718;0.034245062480916;0.084242714774659;0.074100617067631;0.013335856154265;0.159426697398135;0.140532331148242;0.342617771946906;0.007985713325167;0.003148556666592;0.003670970336195;0.188959040731016;0.055708679941274;0.024187605732704;0.161863310787761;;;;;;;;;;;;;;;;
26;39-unknown;686.6390433339;670.77436134525;1829.90981951161;13.7726227377262;970.372238094354;111705.388675617;4366.02138263066;1086.85952872455;46.6096421648277;5375.79642494767;5279.92962490589;364.781009946748;2287.06962129049;396.594358119013;6092.11317280354;274.469050526238;4.13956600064325;6.94767877031211;5.38419001278323;0.247313459306948;15.0209874634956;508.480884140181;27.5008582312465;8.53251745988939;1.83944127478072;31.71748612169;34.516304861853;3.03570062419125;6.36327760215079;4.07120735117513;33.2476349862089;9.40436417739875;0.602873670064558;1.03576987593539;0.294232532957293;1.79568891137563;1.5479613774807;0.45519816919197;0.62988372756609;0.785061660167112;3.94648229281791;0.590005342733914;0.653726608381988;0.832198097328152;0.278228416962676;1.02654192320946;0.545748807402877;3.42638419864383;1.82411574428613;14.3818842152592;6.95783525253216;6.10580162038477;7.16740098322958;6.16228071682404;6.36012838939058;17.2666326038605;17.4817364809929;1.80168859534484;1.37926309708103;1.31063433717387;6.36169649434906;14.5052441613952;8.97474398992998;8.88716194251316;0.010993863275431;0.149093623223225;0.021079410560578;0.112650897006753;0.125948945284687;0.028082417979185;0.04006307567177;0.138092188596112;0.676535707274054;0.010633297938603;0.009021771537775;0.01093748248068;0.017698635160207;0.149552266318908;0.051420170383341;0.287328591795204;;;;;;;;;;;;;;;;
27;BLANK;-0.28;1.14666666666667;60.3475000000002;0.319468053194681;112.865833333333;130.839166666667;3.93444444444444;21.0341666666666;-1.22166666666667;3.395;2.76833333333333;1;0.475;2.67666666666667;239.360833333333;-15.7874999999998;1.04974401641543;0.919789294175037;21.8638131315829;0.386963044288843;6.16328693983796;5.18601685625226;1.70544425985043;5.47448421593808;0.71649343836648;2.02995877763291;0.987572957923729;1.62529377686346;1.04467482314408;0.924026326885647;7.00051126605126;8.07213087573536;374.908577291225;80.2141826315439;36.2298572957999;121.127305350007;5.46071982797093;3.96365781621374;43.3465075929225;26.0266275469502;58.6488489795208;59.792600224828;35.6739178057939;162.529377686346;219.931541714543;34.5215315150304;2.9246686555032;51.1298867821723;-0.000204496672376;0.012017312798331;0.029897984951834;-0.02208946580551;-0.022674071219902;0.000233660760461;0.005467832170569;0.01707435814259;-0.110338239640959;0.000589202468803;-6.5997716801388E-05;-5.10418146117913E-05;0.001828751367678;0.03501987205747;-0.077013304418061;0.019044508007895;0.002787911145507;0.019738206529746;0.085598073679321;0.176261066299129;0.051678326171678;0.000286413703147;0.002484480370104;0.088600288292782;0.263522082345518;0.000680544366059;0.00025812895207;0.00585585484577;0.00290562815453;0.033943304627905;0.010826859781732;0.246625285193162;;;;;;;;;;;;;;;;
